Wall time,Step,Value
1777258768.8532104,101,0.3409790098667145
1777258805.0812285,102,0.3257744312286377
1777258841.8551583,103,0.3224577307701111
1777258877.9412544,104,0.3522412180900574
1777258914.9665759,105,0.30897751450538635
1777258951.7079625,106,0.34924691915512085
1777258987.4433575,107,0.3089015483856201
1777259023.170495,108,0.34913691878318787
1777259059.6850848,109,0.3500377833843231
1777259096.8102894,110,0.35258781909942627
1777259132.5910451,111,0.331795871257782
1777259168.1078804,112,0.3419809639453888
1777259204.0650482,113,0.36085954308509827
1777259238.7614675,114,0.35000309348106384
1777259274.387556,115,0.338001549243927
1777259309.668924,116,0.34021779894828796
1777259345.710256,117,0.3500845432281494
1777259381.0778174,118,0.3480672836303711
1777259416.5038767,119,0.3370867073535919
1777259452.002652,120,0.346204936504364
1777259487.9610937,121,0.34597164392471313
1777259522.9451847,122,0.3726269602775574
1777259558.359859,123,0.3523796498775482
1777259594.8480005,124,0.3363535404205322
1777259631.3440845,125,0.34992069005966187
1777259668.2686896,126,0.3465660810470581
1777259703.8322341,127,0.3113720118999481
1777259738.5389988,128,0.3361835479736328
1777259774.1128426,129,0.3298240602016449
1777259808.3104513,130,0.34136682748794556
1777259844.4896648,131,0.33976051211357117
1777259881.9349442,132,0.35038501024246216
1777259915.3426046,133,0.31927937269210815
1777259949.085977,134,0.3415431082248688
1777259982.8732042,135,0.33973878622055054
1777260017.184999,136,0.34776437282562256
1777260053.0940368,137,0.3424987196922302
1777260088.9570284,138,0.33879053592681885
1777260125.5343297,139,0.3580870032310486
1777260161.6297047,140,0.3480776250362396
1777260198.043348,141,0.3330658972263336
1777260233.3849962,142,0.34775134921073914
1777260268.0010655,143,0.3572412133216858
1777260302.3294587,144,0.3286188840866089
1777260336.4859104,145,0.3376370370388031
1777260371.0982747,146,0.34232714772224426
1777260407.7972076,147,0.3436003625392914
1777260443.7351992,148,0.34756869077682495
1777260480.74713,149,0.32348641753196716
1777260516.9446769,150,0.32624080777168274
1777260554.0142324,151,0.3568006753921509
1777260591.048974,152,0.3573334217071533
1777260628.4930131,153,0.32856956124305725
1777260666.6742244,154,0.3416953682899475
1777260705.1804204,155,0.3570766746997833
1777260747.478229,156,0.3658345639705658
1777260783.4338062,157,0.3449553847312927
1777260821.4602635,158,0.33043408393859863
1777260860.1397715,159,0.3335663676261902
1777260898.735233,160,0.35348212718963623
1777260938.0795896,161,0.34377768635749817
1777260979.8138778,162,0.35146573185920715
1777261018.6455774,163,0.3401409685611725
1777261057.4079368,164,0.3489765524864197
1777261097.1720483,165,0.3469136655330658
1777261139.071417,166,0.34381434321403503
1777261182.5839438,167,0.3460825979709625
1777261221.243636,168,0.34244683384895325
1777261261.124935,169,0.3454870879650116
1777261300.2504628,170,0.3000739812850952
1777261338.300883,171,0.35567548871040344
1777261376.286907,172,0.33027613162994385
1777261414.8642132,173,0.34521618485450745
1777261452.8397198,174,0.33695775270462036
1777261490.719722,175,0.33201271295547485
1777261528.319002,176,0.34694525599479675
1777261565.8988528,177,0.33640256524086
1777261606.2051568,178,0.34300345182418823
1777261644.208312,179,0.31789523363113403
1777261684.3353922,180,0.363579660654068
1777261723.2210166,181,0.35407373309135437
1777261759.8132546,182,0.35148531198501587
1777261798.3951988,183,0.3307085335254669
1777261838.6800847,184,0.33967262506484985
1777261878.7139037,185,0.34371936321258545
1777261920.6859756,186,0.3505704998970032
1777261962.6337876,187,0.33939245343208313
1777262001.9990604,188,0.34674084186553955
1777262044.2812433,189,0.34371834993362427
1777262081.7865756,190,0.3480008840560913
1777262119.650544,191,0.3535991907119751
1777262159.0801659,192,0.3529050946235657
1777262196.9647582,193,0.34185928106307983
1777262236.2162075,194,0.34981468319892883
1777262274.899302,195,0.314239501953125
1777262314.3895493,196,0.36566677689552307
1777262353.8832629,197,0.3284972608089447
1777262391.6801548,198,0.3233451247215271
1777262430.7885706,199,0.35598504543304443
