Wall time,Step,Value
1777257394.7478297,63,1.6162903308868408
1777257429.7249079,64,1.4765619039535522
1777257465.350616,65,1.6167817115783691
1777257500.2814407,66,1.9810045957565308
1777257537.432552,67,1.5868338346481323
1777257572.4620986,68,1.5808264017105103
1777257610.2239816,69,1.629921555519104
1777257646.9307902,70,1.6884552240371704
1777257682.5198653,71,1.630764365196228
1777257719.6197205,72,1.5223984718322754
1777257754.835724,73,1.4299076795578003
1777257791.7001798,74,1.8258719444274902
1777257828.0118706,75,1.3604334592819214
1777257865.4185712,76,1.706308126449585
1777257902.2301269,77,1.763074278831482
1777257939.7796931,78,1.7415432929992676
1777257975.9600942,79,1.5680537223815918
1777258011.8987992,80,1.844498634338379
1777258047.309932,81,1.3645789623260498
1777258083.4954553,82,1.5072166919708252
1777258118.706511,83,1.84646475315094
1777258153.1310263,84,1.2896007299423218
1777258191.329069,85,1.5567903518676758
1777258227.787971,86,1.8790442943572998
1777258265.1330652,87,1.8530349731445312
1777258302.1605635,88,1.6455031633377075
1777258337.921421,89,1.71662175655365
1777258373.8180635,90,1.8421739339828491
1777258410.289558,91,1.8246203660964966
1777258446.9096382,92,1.5336538553237915
1777258481.524089,93,1.6256062984466553
1777258516.855828,94,1.5912635326385498
1777258551.9586747,95,1.5613194704055786
1777258586.128848,96,1.5499086380004883
1777258622.3851445,97,1.7782806158065796
1777258657.4221497,98,1.4509633779525757
1777258694.3552504,99,1.6352388858795166
1777258731.7922401,100,1.5734977722167969
1777258768.8530626,101,1.4589145183563232
1777258805.080822,102,1.6841129064559937
1777258841.8550441,103,1.74164617061615
1777258877.9410825,104,1.733782410621643
1777258914.9662342,105,1.726462483406067
1777258951.707818,106,1.8983076810836792
1777258987.443293,107,1.6519756317138672
1777259023.170373,108,1.7547773122787476
1777259059.6848547,109,1.7663240432739258
1777259096.810009,110,1.83638596534729
1777259132.5909266,111,1.4753494262695312
1777259168.1075995,112,1.5760871171951294
1777259204.06452,113,1.533320426940918
1777259238.7611597,114,1.6156724691390991
1777259274.3872397,115,1.7495057582855225
1777259309.668854,116,1.8338406085968018
1777259345.710091,117,1.6606247425079346
1777259381.077651,118,1.636415958404541
1777259416.5036905,119,1.7784773111343384
1777259452.002466,120,1.4710851907730103
1777259487.9607975,121,1.5281953811645508
1777259522.9448602,122,1.7682033777236938
1777259558.3596413,123,1.5465651750564575
1777259594.8475494,124,1.7514586448669434
1777259631.343909,125,1.52375328540802
1777259668.2685575,126,1.917272686958313
1777259703.8321137,127,1.5649142265319824
1777259738.5388505,128,1.8030734062194824
1777259774.1126769,129,1.905564785003662
1777259808.3102686,130,1.6061803102493286
1777259844.4893694,131,1.8200088739395142
1777259881.9346423,132,2.0108163356781006
1777259915.3422098,133,1.7750954627990723
1777259949.0858634,134,1.6695290803909302
1777259982.8730516,135,2.0171608924865723
1777260017.1848857,136,1.7251237630844116
1777260053.0938652,137,1.4994646310806274
1777260088.9568937,138,1.7237592935562134
1777260125.5341609,139,1.8218395709991455
1777260161.62956,140,1.8202998638153076
1777260198.043175,141,1.6525789499282837
1777260233.3846257,142,2.061176061630249
1777260268.000949,143,1.5998420715332031
1777260302.3291554,144,2.0215442180633545
1777260336.4857035,145,1.6593202352523804
1777260371.0981028,146,1.913575530052185
1777260407.7970603,147,1.7962640523910522
1777260443.7350461,148,1.8180773258209229
1777260480.7468107,149,1.6923422813415527
1777260516.9445407,150,1.5942565202713013
1777260554.0140932,151,1.8810049295425415
1777260591.0485685,152,1.8057339191436768
1777260628.4928358,153,1.7641127109527588
1777260666.674027,154,1.692142367362976
1777260705.1803372,155,1.831472396850586
1777260747.4780488,156,1.7389541864395142
1777260783.4334192,157,1.6378288269042969
1777260821.4600482,158,1.6833081245422363
1777260860.1392617,159,1.6859827041625977
1777260898.7350485,160,1.6578155755996704
1777260938.079332,161,1.9935553073883057
1777260979.813808,162,1.8039171695709229
1777261018.6454322,163,1.8222450017929077
1777261057.4077685,164,1.7687698602676392
1777261097.1717868,165,1.7908397912979126
1777261139.0712237,166,1.581061840057373
1777261182.583624,167,1.866078495979309
1777261221.2432773,168,1.7334145307540894
1777261261.124736,169,1.781353235244751
1777261300.250172,170,1.5363949537277222
1777261338.3006701,171,1.7357243299484253
1777261376.2864327,172,1.795281171798706
1777261414.8640697,173,1.9014713764190674
1777261452.8394618,174,1.748936414718628
1777261490.7194245,175,1.7521750926971436
1777261528.3187113,176,1.5831602811813354
1777261565.8985162,177,1.7023087739944458
1777261606.2048101,178,1.880000114440918
1777261644.2081804,179,1.6274585723876953
1777261684.3351803,180,1.748725175857544
1777261723.2208836,181,1.6209014654159546
1777261759.8130605,182,1.9094709157943726
1777261798.3950396,183,1.797206163406372
1777261838.6797223,184,1.6250466108322144
1777261878.7136815,185,1.6514604091644287
1777261920.6856055,186,1.8899669647216797
1777261962.6332223,187,1.838666558265686
1777262001.9989264,188,1.7518023252487183
1777262044.2810223,189,1.8214691877365112
1777262081.7861607,190,1.6426670551300049
1777262119.6502264,191,1.6952544450759888
1777262159.0796294,192,1.8577806949615479
1777262196.9644895,193,1.7867202758789062
1777262236.2160418,194,1.9939571619033813
1777262274.899132,195,1.6194324493408203
1777262314.3894076,196,1.8712788820266724
1777262353.8831267,197,1.5192595720291138
1777262391.6799407,198,1.633009433746338
1777262430.7882876,199,2.024348497390747
