Wall time,Step,Value
1777675596.374743,0,0.32252228260040283
1777675598.0492742,1,0.32835209369659424
1777675599.603596,2,0.3471478521823883
1777675601.124741,3,0.34477922320365906
1777675602.68963,4,0.3163810074329376
1777675604.213747,5,0.33328497409820557
1777675605.699411,6,0.3186313509941101
1777675607.173386,7,0.32485082745552063
1777675608.6795058,8,0.3333066701889038
1777675610.1573288,9,0.346262127161026
1777675611.6143649,10,0.34516918659210205
1777675613.086529,11,0.3154662549495697
1777675614.575179,12,0.3158492147922516
1777675616.0781949,13,0.3470982015132904
1777675617.579954,14,0.3225643038749695
1777675619.0766022,15,0.34711283445358276
1777675620.601284,16,0.341374009847641
1777675622.124757,17,0.3430303931236267
1777675623.649601,18,0.32367193698883057
1777675625.143502,19,0.32034561038017273
1777675626.667912,20,0.32881009578704834
1777675628.1519082,21,0.33246269822120667
1777675629.615673,22,0.3151390850543976
1777675631.1023319,23,0.3479476571083069
1777675632.628421,24,0.3263525664806366
1777675634.0951328,25,0.29260000586509705
1777675635.58408,26,0.3054754436016083
1777675637.0691159,27,0.34755071997642517
1777675638.611476,28,0.32991930842399597
1777675640.0799959,29,0.3482535183429718
1777675641.523139,30,0.33967965841293335
1777675643.003597,31,0.3369012475013733
1777675644.509324,32,0.32906466722488403
1777675645.9706671,33,0.33970117568969727
1777675647.4587169,34,0.3388165235519409
1777675648.973793,35,0.3551611304283142
1777675650.4687202,36,0.32382217049598694
1777675651.946559,37,0.3289881646633148
1777675653.4669518,38,0.3206954896450043
1777675654.995352,39,0.32125192880630493
1777675656.4868832,40,0.3229478895664215
1777675657.9634402,41,0.3418805003166199
1777675659.4599092,42,0.28968656063079834
1777675660.97436,43,0.33006876707077026
1777675662.4334972,44,0.32283034920692444
1777675663.840418,45,0.33923739194869995
1777675665.449265,46,0.33283552527427673
1777675666.990238,47,0.3221672475337982
1777675668.522349,48,0.3205922245979309
1777675670.0123038,49,0.32839441299438477
1777675671.509706,50,0.29765215516090393
1777675672.979826,51,0.29979997873306274
1777675674.473171,52,0.3527909815311432
1777675675.961457,53,0.3131478428840637
1777675677.460892,54,0.30480536818504333
1777675678.933577,55,0.3055810034275055
1777675680.427899,56,0.2903026342391968
1777675682.4134111,57,0.29854291677474976
1777675683.888567,58,0.3405013680458069
1777675685.3214478,59,0.3157816231250763
1777675686.846484,60,0.340970903635025
1777675688.442752,61,0.360100656747818
1777675689.854822,62,0.3112505376338959
1777675691.354322,63,0.30455490946769714
1777675692.81246,64,0.34686532616615295
1777675694.261396,65,0.303358256816864
1777675695.690368,66,0.3210662007331848
1777675697.221332,67,0.32201606035232544
1777675698.688608,68,0.3131745755672455
1777675700.1782851,69,0.3307506740093231
1777675701.659991,70,0.3263462781906128
1777675703.145521,71,0.30600178241729736
1777675704.628551,72,0.3135402798652649
1777675706.09951,73,0.3451286256313324
1777675707.5852659,74,0.35611099004745483
1777675709.063827,75,0.3057187497615814
1777675710.5625129,76,0.3603726923465729
1777675712.0932758,77,0.335950642824173
1777675713.655304,78,0.3478955328464508
1777675715.156894,79,0.2827205955982208
1777675716.643911,80,0.3275826573371887
1777675718.133973,81,0.33610615134239197
1777675719.633975,82,0.3339475393295288
1777675721.154885,83,0.33387988805770874
1777675722.66801,84,0.31503549218177795
1777675724.1894321,85,0.30750706791877747
1777675725.6852732,86,0.30189821124076843
1777675727.16028,87,0.3095380365848541
1777675728.6809971,88,0.32017165422439575
1777675730.199244,89,0.2898484766483307
1777675731.7266119,90,0.32162490487098694
1777675733.1930182,91,0.32056352496147156
1777675734.823324,92,0.30867239832878113
1777675736.2945979,93,0.3550609052181244
1777675737.921845,94,0.32205256819725037
1777675739.4027789,95,0.35468897223472595
1777675740.99135,96,0.328311949968338
1777675742.5178251,97,0.31882497668266296
1777675744.051569,98,0.3329257667064667
1777675746.172309,99,0.3241012692451477
1777675747.959132,100,0.3379681706428528
1777675749.514984,101,0.3118487000465393
1777675751.0630772,102,0.3313240706920624
1777675752.6475918,103,0.3019097149372101
1777675754.18678,104,0.3106323480606079
1777675755.713087,105,0.3116441071033478
1777675757.219766,106,0.3081522583961487
1777675758.665525,107,0.31072798371315
1777675760.1604722,108,0.299096941947937
1777675761.77372,109,0.3076196610927582
1777675763.2263849,110,0.2985776960849762
1777675764.7897758,111,0.2951546311378479
1777675766.391252,112,0.2960679233074188
1777675768.3461099,113,0.3141555190086365
1777675770.367933,114,0.29430991411209106
1777675771.964053,115,0.32063713669776917
1777675773.5947158,116,0.3125424087047577
1777675775.030483,117,0.29732123017311096
1777675776.514684,118,0.31383755803108215
1777675778.241635,119,0.3052253723144531
